,Time[ms],Stimulation[V],mean delta F/F,median delta F/F,STD delta F/F,delta F/F repetition #1,delta F/F repetition #2,delta F/F repetition #3,delta F/F repetition #4,delta F/F repetition #5
7296,7296.0,0.0,-0.01650135491282486,-0.052850079298442224,0.14538819910123993,-0.23595383143386567,-0.08076486609169335,-0.052850079298442224,0.12282455112520246,0.16423745113467447
7360,7360.0,0.0,0.04951284020052857,0.07042401343408868,0.060450639591540206,-0.0046749912192520825,0.13488424875170213,0.07042401343408868,0.07937875498271134,-0.032447824946607216
7424,7424.0,0.0,0.10177220639317297,0.08187154656465749,0.13027853012463067,-0.05949107997141698,-0.014275987290059158,0.2706992256740364,0.08187154656465749,0.230057326988647
7488,7488.0,0.0,0.0054400661299548025,0.000499319110303999,0.15770576484086798,-0.19578039652645715,0.000499319110303999,0.2732297788972848,-0.0968972211691997,0.0461488503378421
7552,7552.0,0.0,0.033629416578886503,0.0666691645746686,0.14244025280691205,-0.06549832257439399,0.11412846118928732,0.2312948969120251,-0.1784471172071545,0.0666691645746686
7616,7616.0,0.0,-0.010376374748476339,-0.04995801847187257,0.09888873582851981,0.12485617740743901,-0.05578756241488876,-0.04995801847187257,-0.14888973130693503,0.07789726104387566
7680,7680.0,0.0,0.07287912599405386,0.024181227096759364,0.19610557278271515,0.055397434810517746,-0.13071947344530194,-0.028629069875921544,0.024181227096759364,0.4441655113842156
7744,7744.0,0.0,-0.07859445107409,-0.11434676224282327,0.09160294240466238,-0.17100052078917705,-0.14056967771221066,-0.05501912491836931,-0.11434676224282327,0.08796383029213023
7808,7808.0,0.0,0.11670417294151525,0.14091799608172384,0.07552222852963598,0.21496481645209364,0.011053109396277768,0.14091799608172384,0.16733868651709913,0.04924625626038176
7872,7872.0,0.0,-0.043607798137848576,-0.04483744863676688,0.04476447767198592,-0.1116790000847794,0.02969813890149798,-0.04453540442205434,-0.046685276447140225,-0.04483744863676688
7936,7936.0,0.0,0.034769844955037106,-0.03528965778681462,0.11102278959938791,-0.07300737582811524,0.11236949614162486,0.2153885623658921,-0.03528965778681462,-0.04561180011740157
